Account ID,cst ID
32309021,8068120722
31916070,7338793161
28577699,8321748582
23238822,8646899843
30556962,9194403525
38438823,8311307898
23965817,8880930441
38167088,8435321723
38285563,8066189683
27636097,7258262121
34607534,6921463526
37111880,9122556397
25086938,9266956857
23531459,9050386651
31178912,6903900675
35437874,8010969735
27906783,8670614004
28493957,7660181259
20303601,8621769150
38993342,9406409909
24519338,7301324008
34960419,8841946874
28544068,7950043813
39061932,9243542182
34321699,6835384085
29931193,7468051486
27214236,8295388864
39181851,7755881033
33376350,9768870442
38906494,7961163095
37400913,8028720000
26086747,8991637368
32866696,7642132369
21690575,7002382653
23002841,8196230821
36387803,8044485288
24084089,7753588038
19263958,8945198716
30492897,8431367021
23490919,9009354102
39629244,8273890544
22083103,7305241024
27503085,9598145967
38601958,9023586179
31606267,9354308199
36041680,8970879235
31249777,9216154139
23312469,9642262430
32903818,9725109781
37274845,8323466916
34897188,8390931783
35066037,9524861805
24857144,8834918680
38966116,7586657674
19148825,9206543821
20406364,9645608809
27842034,6834782626
29732972,7195929094
25814657,8648819860
24239847,6889038879
39123337,6931877799
35812642,7361008353
33529629,9329377331
39996960,9078275135
36164380,8007386941
38956243,7155442655
28047900,7615672104
30363104,6990857142
28938681,9520086702
22777273,7013322980
28758763,7990919792
33992817,7057218649
27548666,9522897138
39476366,8846794337
33417614,7986719239
35283020,8434044036
38328719,6991349096
28803809,6821076804
32423703,9777635642
27090932,9182389882
19163355,8207261638
28330718,7644871055
34637314,8806387546
22953786,7627641798
37303599,7570375469
28215092,7989290538
28482307,9659319471
32827353,7168480338
33921023,6972216379
25116698,6964979304
25783620,9206513438
31570670,9076144993
25132304,8526701970
26721277,9014910727
35684581,8529766766
34506800,7404589378
29252970,8740776873
21547879,9341748421
26486708,7406921320
33618530,7145747009
37816156,8434717912
25207924,8676868114
37700476,7450173551
28606713,9139473818
25712775,9539406599
25544211,8924584717
21683420,8046819962
27347184,7286850231
32514607,7158748937
23473396,7814093756
28964011,9471932484
28427179,9788598417
28768610,8934791125
39585611,7838130910
33918406,9390250647
27562893,9561561892
34645974,6938682550
29156265,7200594241
39250549,9759458393
21435144,8852605328
20031901,8000130440
34457500,7260213633
33311893,7939964475
37210252,6938051092
33884583,9249939847
23160094,7727978347
33603056,9718438389
30963817,8301284388
24109878,7469768905
22030618,8559559955
20009586,8469038665
36160304,9055895008
36966489,8248275440
33677777,7693099130
35819511,7135345034
19328694,8437475629
38279145,9173517147
35550201,7462876775
36729731,9627018172
28385278,7816341235
29291399,7530594035
37312883,7180989920
31511821,8545996408
23577219,6830305859
39972377,8331453776
21760608,8757374795
33217051,8669607642
38725647,7050395277
35746663,7362350881
33563154,7980385078
34281497,7230769021
28906138,7276921146
33410464,8872669262
28218634,7636877797
33653702,8818477526
34744601,9453670105
26374349,8501215957
28826915,8390015756
37823872,7398067041
23592062,6809190168
24590872,9485157173
29730083,6901124421
30146386,6880381656
37626948,9613166865
24363708,8478168937
39400574,7307078813
33631591,8976203056
24576891,8243935655
25629296,8164243831
34084115,8519712215
25541681,7734622321
26499800,8068537088
19080625,6848799448
19853765,9593113143
29193313,9331264515
27061889,7284640952
28703999,8864072148
19337873,9316201236
27699408,7750357743
20248604,7315266058
25734706,9633819005
19785130,7044139154
26553569,7469707202
25336293,9376004326
20936814,7417446777
35414396,7255477884
21872238,9026670364
36810182,7116438243
23982186,6868869099
34998677,8065824578
32487951,8697285495
30297403,8222377391
33505026,8326855671
22070373,8264351715
25532511,7787903920
28417419,8892459495
23856728,8901128644
24134335,9160987215
34725970,7157204883
39844029,7660415164
20745935,6993425445
20863388,7164712223
36749105,9489943850
35496603,8083036733
19426656,8757533870
28486790,9126253208
25497566,7866843369
21185052,8020605507
29967380,7401809438
20205647,8739944166
33152864,8807773820
19597827,9240076110
19001560,9430776032
30643098,7722282551
20862157,8212661648
27174417,9565505312
22147857,6878315721
22912446,7386638182
35586704,7149900613
27251400,8527950386
25554585,9397740785
24227140,8156714514
22760939,8583667449
21269840,6906233197
29888672,7116482622
37513297,9629946422
33953428,9193929191
31028811,8188334679
39365493,7293053118
39492014,8500631267
39044857,8296379506
37977924,7608813120
29747109,9543182242
30793925,7213928793
21087084,9056965880
28296279,7211656134
28224930,8486902445
36988277,8416547628
34973354,6803353403
34871285,7638450652
28981080,8042517104
29825368,8290261750
36087285,9781918722
33282393,7001517830
33662812,9782696451
31360171,7641298298
20396020,9181146498
36188890,8631048802
20184189,8236219272
36311645,9744219906
29780943,7956091807
35769998,8114713893
27822698,7737047660
21247020,9578380898
20050348,7389622520
37167304,6852502511
25423745,6897127906
35735477,7129447108
28146569,8934006011
24529517,7681466992
23650518,9517887324
39518435,8360315496
22104904,9247275544
28783182,7892133481
32971822,6993095967
38430047,9611166638
24779457,8202417225
19622759,7818846175
18994807,6946028944
37127383,7184313428
25868729,6894580922
39211874,8961040729
29602264,8328448347
39719775,9535133587
38925185,6795905725
36702868,6803645073
36934792,7230852355
33851613,6826857566
30047510,8440468422
27850932,7184968893
36062234,8523138660
20873285,7310805796
34545084,9206819848
22591833,8821983346
22008658,9362160762
21429201,7999135791
39846833,6996741443
34196027,6882198103
19760218,9585061847
39520950,8065643549
23491814,7130044504
25444438,6914493958
39024334,8437886492
30489474,8267919649
27993735,7633958053
28345590,7834232867
38413869,9678668046
25655431,7974363633
22940253,7737870824
31510395,9199495137
32676706,8194483369
37047049,8710099184
35243603,8085751058
28674763,9687047846
21005020,8028848961
35986640,9338227973
28229899,8530325155
39886235,8882060116
39083487,7047382275
27641191,9430445019
21745486,7741904353
22347734,7324309021
38983602,9210089181
25439285,7889096428
32089480,7399493412
24198910,9508925511
24653711,8575574799
28920395,9436083889
24123475,9381336861
32662966,9676551314
39825633,8161271979
28008347,8893839259
36710961,7908638836
39499550,8552197333
35428632,8870115714
19959658,9243292254
19399558,9697260732
33624600,8918281495
25274509,9750802638
33534835,9743436831
24137011,7017360925
31182960,9345266052
26731975,8695676766
21367745,8635284059
28145334,7586933240
38498224,9691330961
34895005,8343879647
25184548,8667279749
32200218,8096354880
38840445,7488767800
36765225,7412538644
31820679,8042604154
31557254,7540962973
36966771,9634238811
28859074,6805008958
24110498,6814054713
27334279,9035615411
22619492,7224950665
33584689,9476863345
31597449,8211830820
31726356,9235889981
32089362,7983334147
36743644,8397924644
33594891,8226600958
23837409,8285239496
29198938,9101763417
39360684,7159651437
37138429,9256400994
38712412,7131732138
38174336,7581407901
24756136,7763261822
22387890,7009376772
19609163,7033018385
23952957,8558867299
22447985,8855545969
30968914,8412349036
19057637,7289284783
35807574,9339533226
33634565,6870103376
23218910,6965705625
34861693,7003032963
38555903,7652245513
27451901,9198269868
21466911,7376394220
31055413,9216067065
36765600,8839998672
28599227,7285540523
28740922,8609052246
28002991,6923541857
36481091,6880541988
30332889,9216255483
21940307,7843070692
20350351,8992674277
28025881,8400949880
34455572,7831266353
39919360,9540496483
35535969,7697252241
23799017,8424445217
23199210,8296166127
39306591,7097709577
29829734,6798275201
34035227,7554050846
29614802,7877829935
27852618,8262123494
25317871,8327632584
35511766,9094285326
24793721,9053758062
31869070,7723487023
19394303,7229195973
37971650,8321827045
28958281,8543458767
35367384,6815157678
28737175,7286020950
25823897,8180993237
39838863,7942208602
22812296,9630208773
29231910,7407319373
20220235,8567438566
38321252,7594793400
35566215,8235789757
29857809,8176142184
30060973,6889977341
24849130,7353358503
29046388,7590125218
29506278,8972296447
26301582,7282164096
37435066,7952494981
28212738,8990213692
38215426,7897712519
19621272,7621905875
25574846,8007789985
20859220,9455635652
19712898,7119837668
35582571,7760111197
36144570,7344211053
37738833,9250271971
24350198,7389847759
32525224,8800979446
36640826,7509130666
29004662,7598817718
31142298,8098154222
20004543,9067880215
19614930,6840380293
29999826,8019184554
33697390,7706639682
24694173,8263242927
28551373,7162424473
34661718,7079990622
22917795,9588097713
29162076,6964024547
31641900,9571769364
26124487,9202870595
19644569,8610392486
37912757,7272285519
24583037,7620509726
31129486,7436719713
27163075,7470092354
24145126,8899293137
19111426,9474497230
30208511,9743445724
21639862,7936443212
27314707,7029856243
30708610,8217387600
35728283,9371241699
33423541,7465892339
25714193,8912893778
30536201,6858040744
39004899,7221942340
36102785,8741253378
32320056,8657326302
34976046,7608201563
27155923,6837741476
24157259,9485583824
23499794,9504217907
31517986,7959279710
26139165,7972899367
38180645,8395405444
39980600,9037562672
20887926,7569066563
33491257,7297838973
36792106,9002084685
32887892,6911815261
19645668,8866220697
19953693,8530797554
24298586,7854997551
23440817,8707380393
38287120,9688298407
21043135,9694196187
27417565,7334705049
32992481,7884942961
28730815,7820596159
22637725,9739868705
20142448,9252812965
31491295,7158769953
30871676,8297554731
37872453,7022665903
27400935,7539975767
19586990,8709359449
36829673,7556914543
35173100,7437973490
23737102,9074881210
27207485,7015424730
33580472,9076631651
20756264,7447430339
38174748,8787438289
21497593,7113668439
32543029,8108452867
38892183,6943482348
37169071,8654157967
39675681,7491055798
29166629,7748750619
23453345,9725390140
19595601,8465259391
39791992,7623470905
20385278,9562590562
26204225,7996638191
22584829,8747351877
29210889,9772142396
25655336,8930988433
20329758,7088207857
30872971,9095264420
18965131,7958005669
39854329,9036074705
23114691,8397184641
19216566,7928103381
31714416,9630628068
28403958,9038468703
22622205,9334811114
37530716,8667806962
33832169,7939614919
24143938,7939389249
25559064,8250417245
22513877,9442563290
33373815,8057354713
21474530,8286564502
22183917,8554340800
34489896,8083789546
31039498,9373587284
37301367,7465438114
23348589,9404209109
31045919,9568108743
23551328,7213866412
21283032,7608076177
37687844,7352662602
39920970,9455824679
30971849,7664246996
39111600,9360825048
29908634,9116945042
37101117,9113619905
34848213,9403933387
38725578,9153734028
38336573,7499143842
30047171,8981904317
22681830,9099622488
30669306,8193150174
21737504,8200476526
31464347,8174149856
23259409,8475236982
21830685,9269551854
38267879,9595609368
30773740,7664638949
28447588,9687550262
25531313,9335085982
23791750,9451096063
34627848,7248333049
22094252,9775202909
23778537,8237401862
30078941,7064537557
35192986,9703805683
21794413,7280866324
34183956,7922346640
38627487,9554028460
31510437,9731339989
33530610,6853221840
29757235,7873896897
36346570,6920925633
25664898,8589837216
27232372,7583199268
22486092,8383952707
19936470,9777377479
39349748,9255130614
25015290,8349106894
38430343,7375594019
25421300,9552911282
24660753,8667158026
24803109,7073820179
19111397,8389457209
36107073,7698286378
35504458,8619411065
19520505,9187728206
24607746,7115385413
38253141,7768018762
34181259,7319438278
35118946,7750825449
29028187,8903638303
32358563,6995574319
18812671,8186132845
19987174,7467723367
19075424,8033324609
39485701,7907401654
26180233,7569779808
34455598,7324563824
32553938,6801529592
32184189,7017299774
24468637,7271983740
36751820,8875455220
21756573,8934638399
21215068,7622557780
22895259,9781778478
38659397,9035154366
31781180,7251070529
28012020,8036767434
26505950,7804212103
36988164,9504131431
33160777,8499844341
37074214,8901616359
24402226,9276981109
26984032,7230360463
22974030,9608417139
25804018,9703179190
25029763,9643503476
20469897,6794421855
34003343,7760489345
21644163,9700262432
33799967,7700670659
35005357,7807444872
27571327,8749590077
27347259,9640846636
25839044,8215612687
21921471,9422247148
20943750,8970352649
26189316,8779090457
27220350,9747753939
34457713,8344115353
30367065,8504654714
21074956,7494611828
21229754,7749673425
38666404,9411788888
21650765,9496784917
33365843,8573377384
34599416,8950171449
35710201,9365667800
33454148,8529604800
35965383,6926440192
29391074,8029035774
21194829,8573683556
27322800,7228507691
29027040,6843353814
31190654,8143110314
27436150,7718875138
23483111,8301505421
22261744,9644683685
27021176,7009793801
28885114,7717825430
36888086,8391555965
23481350,6832173759
21023682,8048336471
30693151,8158451388
32507861,9068958817
28800526,6804819484
19182478,9426171458
27055950,7935262015
23804265,7905356452
31273079,7859887770
35183765,8508064499
22905320,7642883234
22707423,7441292858
23442097,9714138213
27044888,7277201971
28272897,9675656215
24482475,6945241233
29813580,9126182121
36319068,9591984497
24524357,8056396459
35536281,9544253370
25016284,7303604194
20661944,9027671288
31422390,7724791415
30842690,7887497025
36462798,8467236912
35649124,7234626902
32150310,8670159635
38183657,6872157551
33599370,8185233181
37314215,9396104406
20846405,8696214390
32122474,8336154446
29686954,9098589819
19806979,8086940747
26387276,8832882897
23566342,6915482358
18900071,9518195340
24330748,7439041336
23557392,7518359603
32655346,8544549040
26309813,7512404287
32590694,7683314176
32425398,9554624850
33662035,8388069694
23759456,8300477325
26608277,9785005573
19744762,7267395498
29238910,7950320435
21864639,9061813010
26072202,7513286804
31768361,8667961243
37049980,7283605178
20669482,7650060672
23518798,9211426239
38664932,8036227829
29779337,8859172796
39528241,7315634048
25049050,8598298073
20315412,8421784832
33694540,8820015776
33637355,9505753476
23677306,8907907198
39169819,7566718417
34484391,8298979324
19542012,9006975218
32863021,7217253243
21429413,9706632316
24419864,7049136736
19797463,9679943197
24600088,9504676430
21277099,8003838965
38335747,9384334443
26203536,8557074627
36929333,8728272747
26418726,7431803007
23376972,8454332078
33079581,9494615778
18783582,8814153424
38196062,7667100449
22322833,9034843297
28839112,8391043193
27097513,8400141294
39053927,8094113494
34990766,7981615278
38611424,6836191297
33026598,8671154518
33107987,8613412741
37821697,8611852874
29479978,8289965620
36067436,7423723747
38507078,8925108063
28272150,6801966695
29888992,9295560331
23460655,9259796385
31558732,9724599466
19701927,6885435105
36475199,8484652800
21697669,7116126094
28932299,7451996690
32866117,9589752718
32927398,6948118188
32677432,9176444681
20804975,7164154217
39589792,8927000952
20277229,6973175922
37782868,7169814042
20345609,8115402110
27560638,7916779274
19336313,7722430262
30754154,6863822857
32389506,8006518016
23550160,7387866782
39897703,7110199540
32406296,7633824521
23493424,9786270658
23197902,6875924630
19530651,9449189151
36021059,9394756669
37292048,8167044088
21030383,6845116588
33910660,6969321427
33486276,9137848374
23093052,7022477962
32859965,7607184788
34251331,8817142854
21005948,7978562575
20141118,8363851859
34966133,8137302905
24611541,9502415319
35769895,9629705669
26038129,8188081714
23074905,7368615534
25265520,9335683142
24551353,9660376801
20566617,7190282182
36590683,8362768065
31573977,6930544972
21525950,8438054651
26398981,8418684314
33883988,9691064322
30851028,9340602000
28701551,8875904714
35470436,7610040538
36137538,7259906355
29517690,8799107537
36900781,6990410648
34390239,8106587857
32953272,6818846428
30343009,7158512195
30219464,7353204437
35940817,7267964478
20458906,9273288879
28791178,7892778640
21296406,8261746175
37454939,8534282236
23960719,7473593950
31453428,6882405875
21027363,7703344759
28740808,8951366262
34846563,7386651156
30509966,8551928028
31138984,8541453242
38979046,7493059954
22422968,6877135312
30826462,9109899661
23846807,9136132733
24676940,9342820581
28303437,7840481911
22470818,7159999868
26105645,9458410858
19205916,9523090262
33032450,7669446845
30619644,9330974415
28770256,8326285201
25899804,7077225469
22755701,8419491226
20899577,7005467209
21408719,7618013168
28958243,7207411642
26115461,9297940117
19216178,9479620934
26269997,7327053901
33112938,8435992709
34336505,7133821733
32528398,8070885798
38595519,8505454174
38463861,8654751832
34160163,7622414534
30224648,6843789204
30995224,8157302443
28954509,9601609315
38560735,8779174274
34684991,8249219228
38516708,7595398727
22524837,7196100272
26740830,8319939402
34235647,9537948566
19280853,7336080154
35534833,9276429306
33839131,7213781773
30244257,9196460791
18891519,8696587051
35442212,9024541795
20940463,8336397867
31212671,7823408856
27955551,9601499868
32222770,8245398603
20694802,9567543287
37168112,9137535988
21350125,8309707763
27527002,8322243742
35528380,8670936677
35551736,7430320118
26314156,7341577083
31203972,7393686509
37418179,6795558369
24001469,9012551470
18865696,7166790945
32368862,9632797221
21807314,7775919445
31260954,9710578476
26767822,8202769178
38878237,9699388001
30967544,6813077369
27163605,7836144698
30177862,7867494875
18926232,7359012599
32654556,8136047532
27517852,7719141929
34480040,7700488177
38695131,8866908543
39681282,9612791234
21017018,8274281890
29426122,8111999740
30753864,7691587851
27761454,7857428685
33989744,9247827987
27086971,8487259498
37493350,7414551888
20474008,7270249793
27482051,9152898120
18991378,8932597540
27311214,6868869707
33903048,9057326172
30654061,8158007808
33697744,6833062129
28517791,9475136759
37692971,9463269689
33879945,7777905898
39423535,8662623349
34313413,6876509831
22454115,7693149874
22616811,7390133748
29940298,7314747916
39965441,9577709135
28015248,7984371205
37441731,8236009713
30596386,7871651633
30985918,9480704531
36817404,9701874541
25182030,9731281259
35513628,9759775841
27215910,7692394718
26356357,6971544931
37461861,8947400084
31750950,7811271356
19722624,7452765250
34821135,8117675294
35659116,8640347371
26804276,8271306396
27672041,7055047572
35731858,6930791286
30470070,9156996096
26261433,8296542292
21635032,9293512602
31344812,8762022861
33182452,7400314673
26269559,6838196835
33575773,8529128847
25528776,7978107959
38210214,8703185203
30135851,9400200858
29771923,7420559749
35337793,9163276029
21863847,9629095649
36976368,8020617332
35219042,8897841997
31556749,7485438072
25864238,7728143764
26778565,9385617117
35252638,7255890009
33976611,7067169100
26581102,7487300734
36929370,9789640433
27360965,7780292272
18784384,8054256936
39524242,7999916263
22079018,9608746437
29414918,8294971182
21166614,9081047285
20158471,7960749768
31308168,9032224892
37106334,8792251718
30564157,9435311682
27220908,9176041252
31037270,7757315803
21504896,8968761397
32222042,8606982192
20862059,6872700866
26462800,7184167707
35677997,8100510197
24984014,7657017964
25871062,7862292360
25144256,7971824006
28149380,9503332321
32032024,8651557146
24893076,7132040966
29718690,7312335036
24563709,9098636633
31012500,8157123359
39436918,6881501037
24583245,8494499568
29179330,8092269719
21875701,8325805117
34720668,7469444715
23962472,8761731669
36092169,8384922966
25570644,7078982123
35138844,8214280437
39419265,7772556062
27613114,7134182928
27578858,8352021150
24849772,7589397612
24186750,8593686677
19430005,9644710178
39932422,7433221153
26807347,7024294120
29967319,6806440560
28358644,9745665164
27341831,7718262699
34853854,7414005241
19760229,6957679708
22176637,9762647257
22283141,8985432473
32682943,8812947643
29253938,8024896528
37346877,8438692435
30235459,8687813073
36022172,8050208888
28249563,9452748647
39490643,7959335628
20642393,7545504324
31504723,7393956297
19343634,7500836468
33006106,8542522703
34962538,6931877939
19815304,9663369633
28525449,9252914209
25147674,9640136468
23908808,8382008418
28114373,7980722919
26139827,8230892150
39491834,6851879739
38826272,7753304502
25408788,9054297888
28557378,7944529223
38506521,9322905325
20161446,8804680238
34833649,8100787538
26779413,9536340694
38359249,8243337692
21788257,7047195942
34638413,8514475410
25137863,6935187967
24809445,8088557769
39346432,7843673338
36352792,8867585243
24126321,7305233659
33178061,8877166814
39708052,9010781367
28750909,7875615565
21687177,8066496352
25521641,7587795774
19743502,9769247949
30420310,8681866131
37060213,6857767356
29739445,7128848354
26293078,8170672304
25800351,7127684140
28055671,8041287846
34384176,7434264230
20259232,8160009848
24903184,8969319556
21094834,9070191842
24137483,8334503814
28711253,7739903089
30240432,9733235990
23052410,9291618119
30087545,7345133049
32259266,8575658795
24529085,9730058471
39497570,7597676264
25815803,7432083867
36579856,7801527504
28708141,8232064840
26495697,8370276896
26612500,9332564391
25596386,6840373412
34815391,7724011473
25919946,7805559263
31302324,8127664275
31787954,8262224801
18952255,9432959504
32181577,8050544010
21686815,8959537854
25994370,8958847773
29912364,8050412818
37467316,8694684369
28917349,8599446515
33229868,8647162386
33021006,8593336223
25808705,8744952721
31254992,8858538411
31937022,8676787712
34994600,9375584141
23683903,8815067524
29081770,9033846073
39040083,7870095745
27609140,7756529146
32439956,8202008029
37122805,6917400192
35139818,7718452125
25789960,9771462457
29860798,6881728826
22493841,9178257678
19284656,7134371997
22834000,8211616710
19708156,7928900588
29912800,7238308463
38651818,7887691598
19201570,8775272292
39806147,7040061237
33771402,7231090005
30509109,8142993360
28832692,7451885056
32485278,8923504363
38421588,7654266961
30145981,7093942111
21295311,7978192988
39892095,7035344226
33529736,8348952046
30031141,8792221148
25347110,7549842872
26355103,9630601551
22024010,7870143469
26417311,7667236792
31649107,8154509279
18912788,8433162052
25384488,7742750501
18972131,8089604932
39979053,7473128713
29182212,8854293885
38547801,7729029185
22656005,9600997300
28741554,9586809073
38568236,6943656689
27123458,8268998827
30177847,9767281830
26836813,7690960625
36269632,9510468626
39469311,8279767856
36129429,8560016176
24183406,7411315930
35536705,7269366024
38970285,7171236758
25284688,7466530351
38207065,7992557250
29682896,8029646484
24742374,9712281722
26588794,8312785089
24671776,7775385886
27815993,7218411218
34397934,8196972377
32714686,6998661193
37126767,9651226094
21271965,6861666026
19218434,9316105911
35400238,6890254191
26064912,8916171816
24364678,7297172360
28353238,7581647651
34415075,7888380410
36127429,9255663674
28726132,8584191137
34000222,9559835049
30186412,8831814729
32094835,9078999301
32861013,7810356825
37135068,8968738654
37206227,8453757854
39821462,8129460038
30865420,7975205767
38089787,9099962938
21379816,9355150774
35062059,8679752162
24142992,7356623427
31406604,7828715574
37856805,7077043381
31976468,7311825402
34720594,9125090589
22074137,9591948404
28848582,7879719420
23267473,8969772777
35119533,7549989716
31172576,7921122396
35930325,9135521924
19287554,7180377723
37926845,6828307819
32134573,9348909967
35198438,9036186824
23533082,8305504445
36817836,8401293366
39614136,8346401025
39550366,9175477056
28801321,8945183032
27633411,9412114555
37062142,7601800790
38109082,7740755083
32084060,7603405266
27119368,8583219647
20180230,7430194013
25214517,7978422132
37251597,9232662817
34474441,9468955496
38449111,8750354792
38911508,9548541851
39372794,8392023203
37188004,6982877168
29518687,7126019848
23238938,8588662382
25582036,9429242868
39125452,7060551473
19664157,7837936426
25024686,7545106682
21997807,7031539734
37516107,8361435895
38443013,7365114433
32293810,7621695392
31431340,9130522941
32909215,7160582098
37126251,9537109690
39329628,9509424169
38897348,9339393221
19343873,8214659170
26475624,9198260207
38663987,9736734569
19244579,9559346639
33827344,8384610713
18941799,8970803953
30728952,7209201184
19100679,9095757088
34874737,9181387611
29679179,9140616441
37167903,8779358837
39444568,8504302860
22564321,9114779197
21389488,7035733770
24761943,9405772194
37826530,7871558914
30938809,9667243562
19409432,7012376367
32428729,7167253350
32736644,7463642627
33969141,8043048376
30706328,7490889688
27500429,7384637379
37619040,7352562221
22638330,8077609790
36202705,7457963070
38203884,9202229801
27466384,8549387092
33489150,8262642790
19665523,8166007163
38759717,8662184865
19392047,7993031926
32867148,8414903795
37212246,7843961316
34008864,8510255846
33029811,8812115405
37709511,6837313809
30393105,7911053056
30833933,8974876722
33180844,6923809762
34977416,7725345066
29680398,9527322825
27382938,7744904961
29458322,7766711586
27375489,8127250347
24082346,8061101274
27386619,7895881917
36200456,9080297315
33817833,7714475911
22970512,7394483941
25733954,7231268017
27146858,7738695527
20137794,8798843932
38006940,7445650621
23996453,9250904167
29494995,8619107691
36588372,9777247385
19820911,7926677390
24192466,8911630525
39215621,7467028934
29510780,6846921296
33140736,9311809242
20530070,7009625824
20721433,9719680751
35369485,9291513973
19002930,7779017582
36493796,6865628409
38396421,8055263753
19143877,8196799361
20407076,7594410366
28567120,8579121919
25329263,7670682299
30084323,9097613944
27802297,7879582507
25674583,8418288479
35080751,7170805259
34409514,7758805241
22468266,8190051965
28933088,8596252297
23641074,8237577505
29995855,8850651925
37725722,7578762278
23520507,6889137444
30581739,9586667786
24827742,9688405541
39399876,6859925133
21281344,8638351937
37026965,9074448733
28355264,8399595847
33316292,8404122159
23072687,7835948199
33460220,8243711092
34731945,7870416103
24348114,7338280439
38020767,6956660680
23907604,6909640920
39557739,6831272265
37725847,7371951390
39880602,8256444853
31759445,6839884656
34259164,9133858313
31212079,7559703217
35242295,7678094932
36310819,8655451765
32223005,8295014026
23141212,7429095294
34207326,9453134334
22629481,8010887833
22516530,8546855303
37842936,7596366959
20462626,7396055029
20739107,7183756986
22158189,7403697139
19416480,8919063818
36023598,7951229103
36652941,7382149768
19693701,9714788664
35224921,8635610040
38515814,8402405648
31674258,7316593868
24097827,8358910134
35965895,7968406054
22125283,9410015737
22199959,9682615066
25341371,7057758993
26754978,8142496673
27812014,8690177384
21247356,9550350587
35537552,8323548092
23354624,7960824923
33514258,8382878188
26399724,8732764410
29256024,9729246645
24334583,8790816660
35908939,8103940410
31642075,9444197056
37318203,8651395761
39629286,9355788335
29050742,8114457811
32806982,9474892737
37196958,7423196764
31728032,7443785636
38755184,7623567213
35950816,7861600186
34407707,7812174811
21560549,8535007811
24270004,7526324960
32510454,7398653297
31305384,7270938770
25857222,8583895984
28017744,9613387145
37871594,7256297332
22221257,9683548823
29135268,8667579353
36867456,8651392796
20540082,8828590477
33093946,6809784536
34875523,7713084139
30336383,9484794714
18946398,8425248609
19766325,8411537360
27037584,7826387682
35332143,8834459534
30957431,9774548383
34776544,6968777993
21141603,9457502588
25195080,7297167946
37866400,7673242530
20109229,7233079842
37450103,8764877276
35485577,8491922184
21309830,8373445987
24392633,9088668931
34152887,9730711634
25148596,8927956063
26555985,8707647730
31909082,8155291999
23380600,8591949762
27789573,9576073647
25869970,7265601885
27328253,6958874927
25165670,7094735152
28924734,8873867911
30099997,9611534187
29521045,7257166779
19225474,8982405925
34381899,9660932733
34554923,7732008605
34738103,8267513896
37726401,9375458446
38987730,8800115516
24004874,9669275659
32098340,6930269340
19550436,7757990029
32228660,8963490129
25490460,7309479751
20649689,9260887387
34327609,8726551798
30224798,8803946432
25463496,8700337827
26865394,8560093821
30462936,9692603961
19613762,9417474012
39945755,7143280233
22001093,7541543326
27393682,9643970388
19416304,9443218960
19731791,8224096243
28459016,7747361690
39264348,6851219597
29704187,9311236973
33901878,7730497656
38623706,8674321708
19380582,8165140921
38539303,7844802352
28004637,7123990525
26722916,9281689808
22034236,7123560932
39058583,8833805706
36285358,9403130079
39123621,8178728492
39455096,8932663963
33446505,8218008306
20655327,8045193834
30662053,7530279955
35259876,8420248973
27486727,9077646152
20268359,9711998592
26553183,6791851843
31911523,8775347490
24396183,7324264473
29507360,9612658417
28896577,7851502184
21305209,8323262396
39625800,8909318542
27564850,9126166668
38190522,6861696513
33905684,7485898152
35531787,9362076665
22711295,9375357196
34148722,8027500892
36661446,9684954773
19662940,9509652738
29529820,9226538869
21533343,7756900487
29313746,8503209585
24011937,9611439622
31523271,9239761849
29906359,8059174322
24504712,8843679672
28536302,8314694530
29826800,7121695960
26999557,9171714088
19328139,6900237632
28648245,6872091809
20202308,7152005305
18924899,9273611055
19421845,7675747753
27267313,8995811618
37971580,9227124997
25738206,8471388281
37902521,9076788393
28597629,7809003790
34915288,7543509695
29055879,9771918026
34837617,9037113747
19371853,9701131012
24295558,8122556301
30202934,8963629235
21932032,7991647539
30100314,7968375427
25053032,9726020016
20328944,8160117954
39773202,7144806444
29519084,8605831170
34037445,9129333753
31213304,7298428929
30267760,9712357003
26956240,8469180640
20616599,7817095463
33397078,9595645915
32920121,8843473818
22589078,9172574750
32123067,7437825668
37211538,8330908363
29094772,8828373816
34108434,9491023823
26002614,9224104080
33618262,8947160986
19260964,7616985591
34233300,7942840425
35490307,7051518396
19366433,9739201873
25041281,9571566908
33844351,8087273184
23975896,9010139772
22701934,8437504428
35406496,7852392073
26807581,6942848150
28273147,9202819536
30734942,9428524954
34105720,6985677045
28749936,9121105717
37244769,8343720116
19258988,8035265317
39955997,6885701767
22918757,6920239585
23664060,7743855504
29349860,7666221878
39791102,7067622365
20041833,9111329654
24456348,7613461801
33774787,7249048075
25311914,8713874944
35550575,8159803087
21312818,8742106849
29588166,8932753495
27336522,8330249579
21685425,7205499542
35416299,8748101596
36266708,8196153812
32986242,8110429076
19029588,7056466420
19256786,7883412833
32683337,7225366647
37441249,7718629166
36288008,8457748686
21818124,8978015129
32992780,8096289813
34427894,9287718505
28449642,9489269416
35808793,6793491400
30240783,7301767445
35818213,9071213493
25049168,9588422668
38591313,7661177852
22762127,9454589224
24142006,7417065773
21466369,8112692051
28939682,8086467512
38575170,9240439411
25941045,7597693960
29639550,8568863221
32542781,7941005686
27198607,7232789319
29767066,8807391658
23103989,9443705026
32565341,8023448650
36103150,6880513342
35384784,9355624661
20075328,8870561126
28784066,7476295615
38627934,7881355836
24942365,8803954735
20649951,7561898649
34595385,9317104884
